forecast_date,store_code,sku,forecast_qty
2025-10-31,STR005,SKU1002,27
2025-11-01,STR005,SKU1002,27
2025-11-02,STR005,SKU1002,26
2025-11-03,STR005,SKU1002,31
2025-11-04,STR005,SKU1002,25
2025-11-05,STR005,SKU1002,26
2025-11-06,STR005,SKU1002,30
2025-11-07,STR005,SKU1002,23
2025-11-08,STR005,SKU1002,27
2025-11-09,STR005,SKU1002,29
2025-11-10,STR005,SKU1002,28
2025-11-11,STR005,SKU1002,26
2025-11-12,STR005,SKU1002,27
2025-11-13,STR005,SKU1002,29
2025-11-14,STR005,SKU1002,25
2025-11-15,STR005,SKU1002,22
2025-11-16,STR005,SKU1002,25
2025-11-17,STR005,SKU1002,31
2025-11-18,STR005,SKU1002,29
2025-11-19,STR005,SKU1002,24
2025-11-20,STR005,SKU1002,32
2025-11-21,STR005,SKU1002,26
2025-11-22,STR005,SKU1002,27
2025-11-23,STR005,SKU1002,27
2025-11-24,STR005,SKU1002,26
2025-11-25,STR005,SKU1002,26
2025-11-26,STR005,SKU1002,25
2025-11-27,STR005,SKU1002,24
2025-11-28,STR005,SKU1002,26
2025-11-29,STR005,SKU1002,19
2025-11-30,STR005,SKU1002,23
2025-07-01,STR006,SKU1002,20
2025-07-02,STR006,SKU1002,13
2025-07-03,STR006,SKU1002,16
2025-07-04,STR006,SKU1002,13
2025-07-05,STR006,SKU1002,18
2025-07-06,STR006,SKU1002,12
2025-07-07,STR006,SKU1002,15
2025-07-08,STR006,SKU1002,19
2025-07-09,STR006,SKU1002,17
2025-07-10,STR006,SKU1002,16
2025-07-11,STR006,SKU1002,17
2025-07-12,STR006,SKU1002,20
2025-07-13,STR006,SKU1002,17
2025-07-14,STR006,SKU1002,19
2025-07-15,STR006,SKU1002,19
2025-07-16,STR006,SKU1002,18
2025-07-17,STR006,SKU1002,18
2025-07-18,STR006,SKU1002,21
2025-07-19,STR006,SKU1002,18
2025-07-20,STR006,SKU1002,21
2025-07-21,STR006,SKU1002,20
2025-07-22,STR006,SKU1002,20
2025-07-23,STR006,SKU1002,24
2025-07-24,STR006,SKU1002,21
2025-07-25,STR006,SKU1002,21
2025-07-26,STR006,SKU1002,22
2025-07-27,STR006,SKU1002,19
2025-07-28,STR006,SKU1002,23
2025-07-29,STR006,SKU1002,20
2025-07-30,STR006,SKU1002,19
2025-07-31,STR006,SKU1002,18
2025-08-01,STR006,SKU1002,21
2025-08-02,STR006,SKU1002,16
2025-08-03,STR006,SKU1002,24
2025-08-04,STR006,SKU1002,19
2025-08-05,STR006,SKU1002,17
2025-08-06,STR006,SKU1002,19
2025-08-07,STR006,SKU1002,20
2025-08-08,STR006,SKU1002,22
2025-08-09,STR006,SKU1002,19
2025-08-10,STR006,SKU1002,22
2025-08-11,STR006,SKU1002,22
2025-08-12,STR006,SKU1002,18
2025-08-13,STR006,SKU1002,20
2025-08-14,STR006,SKU1002,20
2025-08-15,STR006,SKU1002,22
2025-08-16,STR006,SKU1002,24
2025-08-17,STR006,SKU1002,16
2025-08-18,STR006,SKU1002,18
2025-08-19,STR006,SKU1002,18
2025-08-20,STR006,SKU1002,19
2025-08-21,STR006,SKU1002,19
2025-08-22,STR006,SKU1002,16
2025-08-23,STR006,SKU1002,18
2025-08-24,STR006,SKU1002,17
2025-08-25,STR006,SKU1002,15
2025-08-26,STR006,SKU1002,19
2025-08-27,STR006,SKU1002,16
2025-08-28,STR006,SKU1002,21
2025-08-29,STR006,SKU1002,17
2025-08-30,STR006,SKU1002,18
2025-08-31,STR006,SKU1002,18
2025-09-01,STR006,SKU1002,18
2025-09-02,STR006,SKU1002,15
2025-09-03,STR006,SKU1002,16
2025-09-04,STR006,SKU1002,14
2025-09-05,STR006,SKU1002,16
2025-09-06,STR006,SKU1002,12
2025-09-07,STR006,SKU1002,17
2025-09-08,STR006,SKU1002,17
2025-09-09,STR006,SKU1002,17
2025-09-10,STR006,SKU1002,13
2025-09-11,STR006,SKU1002,15
2025-09-12,STR006,SKU1002,18
2025-09-13,STR006,SKU1002,21
2025-09-14,STR006,SKU1002,18
2025-09-15,STR006,SKU1002,18
2025-09-16,STR006,SKU1002,12
2025-09-17,STR006,SKU1002,16
2025-09-18,STR006,SKU1002,16
2025-09-19,STR006,SKU1002,15
2025-09-20,STR006,SKU1002,16
2025-09-21,STR006,SKU1002,15
2025-09-22,STR006,SKU1002,16
2025-09-23,STR006,SKU1002,18
2025-09-24,STR006,SKU1002,22
2025-09-25,STR006,SKU1002,19
2025-09-26,STR006,SKU1002,17
2025-09-27,STR006,SKU1002,16
2025-09-28,STR006,SKU1002,20
2025-09-29,STR006,SKU1002,15
2025-09-30,STR006,SKU1002,20
2025-10-01,STR006,SKU1002,19
2025-10-02,STR006,SKU1002,18
2025-10-03,STR006,SKU1002,19
2025-10-04,STR006,SKU1002,19
2025-10-05,STR006,SKU1002,20
2025-10-06,STR006,SKU1002,20
2025-10-07,STR006,SKU1002,21
2025-10-08,STR006,SKU1002,21
2025-10-09,STR006,SKU1002,22
2025-10-10,STR006,SKU1002,20
2025-10-11,STR006,SKU1002,18
2025-10-12,STR006,SKU1002,23
2025-10-13,STR006,SKU1002,25
2025-10-14,STR006,SKU1002,19
2025-10-15,STR006,SKU1002,21
2025-10-16,STR006,SKU1002,23
2025-10-17,STR006,SKU1002,26
2025-10-18,STR006,SKU1002,24
2025-10-19,STR006,SKU1002,21
2025-10-20,STR006,SKU1002,23
2025-10-21,STR006,SKU1002,25
2025-10-22,STR006,SKU1002,23
2025-10-23,STR006,SKU1002,28
2025-10-24,STR006,SKU1002,25
2025-10-25,STR006,SKU1002,25
2025-10-26,STR006,SKU1002,28
2025-10-27,STR006,SKU1002,29
2025-10-28,STR006,SKU1002,25
2025-10-29,STR006,SKU1002,28
2025-10-30,STR006,SKU1002,29
2025-10-31,STR006,SKU1002,25
2025-11-01,STR006,SKU1002,28
2025-11-02,STR006,SKU1002,26
2025-11-03,STR006,SKU1002,28
2025-11-04,STR006,SKU1002,27
2025-11-05,STR006,SKU1002,27
2025-11-06,STR006,SKU1002,27
2025-11-07,STR006,SKU1002,30
2025-11-08,STR006,SKU1002,28
2025-11-09,STR006,SKU1002,28
2025-11-10,STR006,SKU1002,31
2025-11-11,STR006,SKU1002,28
2025-11-12,STR006,SKU1002,28
2025-11-13,STR006,SKU1002,28
2025-11-14,STR006,SKU1002,26
2025-11-15,STR006,SKU1002,30
2025-11-16,STR006,SKU1002,27
2025-11-17,STR006,SKU1002,24
2025-11-18,STR006,SKU1002,28
2025-11-19,STR006,SKU1002,27
2025-11-20,STR006,SKU1002,25
2025-11-21,STR006,SKU1002,29
2025-11-22,STR006,SKU1002,29
2025-11-23,STR006,SKU1002,29
2025-11-24,STR006,SKU1002,23
2025-11-25,STR006,SKU1002,29
2025-11-26,STR006,SKU1002,22
2025-11-27,STR006,SKU1002,25
2025-11-28,STR006,SKU1002,25
2025-11-29,STR006,SKU1002,23
2025-11-30,STR006,SKU1002,20
2025-07-01,STR007,SKU1002,18
2025-07-02,STR007,SKU1002,16
2025-07-03,STR007,SKU1002,12
2025-07-04,STR007,SKU1002,17
2025-07-05,STR007,SKU1002,13
2025-07-06,STR007,SKU1002,15
2025-07-07,STR007,SKU1002,18
2025-07-08,STR007,SKU1002,16
2025-07-09,STR007,SKU1002,18
2025-07-10,STR007,SKU1002,21
2025-07-11,STR007,SKU1002,17
2025-07-12,STR007,SKU1002,18
2025-07-13,STR007,SKU1002,21
2025-07-14,STR007,SKU1002,18
2025-07-15,STR007,SKU1002,19
2025-07-16,STR007,SKU1002,18
2025-07-17,STR007,SKU1002,19
2025-07-18,STR007,SKU1002,17
2025-07-19,STR007,SKU1002,19
2025-07-20,STR007,SKU1002,19
2025-07-21,STR007,SKU1002,19
2025-07-22,STR007,SKU1002,19
2025-07-23,STR007,SKU1002,22
2025-07-24,STR007,SKU1002,21
2025-07-25,STR007,SKU1002,18
2025-07-26,STR007,SKU1002,23
2025-07-27,STR007,SKU1002,18
2025-07-28,STR007,SKU1002,21
2025-07-29,STR007,SKU1002,16
2025-07-30,STR007,SKU1002,21
2025-07-31,STR007,SKU1002,21
2025-08-01,STR007,SKU1002,21
2025-08-02,STR007,SKU1002,21
2025-08-03,STR007,SKU1002,22
2025-08-04,STR007,SKU1002,17
2025-08-05,STR007,SKU1002,20
2025-08-06,STR007,SKU1002,22
2025-08-07,STR007,SKU1002,20
2025-08-08,STR007,SKU1002,21
2025-08-09,STR007,SKU1002,20
2025-08-10,STR007,SKU1002,19
2025-08-11,STR007,SKU1002,22
2025-08-12,STR007,SKU1002,21
2025-08-13,STR007,SKU1002,19
2025-08-14,STR007,SKU1002,20
2025-08-15,STR007,SKU1002,20
2025-08-16,STR007,SKU1002,19
2025-08-17,STR007,SKU1002,19
2025-08-18,STR007,SKU1002,18
2025-08-19,STR007,SKU1002,19
2025-08-20,STR007,SKU1002,18
2025-08-21,STR007,SKU1002,20
2025-08-22,STR007,SKU1002,16
2025-08-23,STR007,SKU1002,19
2025-08-24,STR007,SKU1002,19
2025-08-25,STR007,SKU1002,13
2025-08-26,STR007,SKU1002,18
2025-08-27,STR007,SKU1002,17
2025-08-28,STR007,SKU1002,20
2025-08-29,STR007,SKU1002,16
2025-08-30,STR007,SKU1002,18
2025-08-31,STR007,SKU1002,18
2025-09-01,STR007,SKU1002,17
2025-09-02,STR007,SKU1002,16
2025-09-03,STR007,SKU1002,16
2025-09-04,STR007,SKU1002,19
2025-09-05,STR007,SKU1002,21
2025-09-06,STR007,SKU1002,17
2025-09-07,STR007,SKU1002,16
2025-09-08,STR007,SKU1002,17
2025-09-09,STR007,SKU1002,17
2025-09-10,STR007,SKU1002,17
2025-09-11,STR007,SKU1002,16
2025-09-12,STR007,SKU1002,17
2025-09-13,STR007,SKU1002,14
2025-09-14,STR007,SKU1002,18
2025-09-15,STR007,SKU1002,17
2025-09-16,STR007,SKU1002,15
2025-09-17,STR007,SKU1002,15
2025-09-18,STR007,SKU1002,13
2025-09-19,STR007,SKU1002,17
2025-09-20,STR007,SKU1002,18
2025-09-21,STR007,SKU1002,17
2025-09-22,STR007,SKU1002,20
2025-09-23,STR007,SKU1002,18
2025-09-24,STR007,SKU1002,15
2025-09-25,STR007,SKU1002,15
2025-09-26,STR007,SKU1002,18
2025-09-27,STR007,SKU1002,18
2025-09-28,STR007,SKU1002,15
2025-09-29,STR007,SKU1002,18
2025-09-30,STR007,SKU1002,15
2025-10-01,STR007,SKU1002,21
2025-10-02,STR007,SKU1002,22
2025-10-03,STR007,SKU1002,19
2025-10-04,STR007,SKU1002,18
2025-10-05,STR007,SKU1002,18
2025-10-06,STR007,SKU1002,21
2025-10-07,STR007,SKU1002,22
2025-10-08,STR007,SKU1002,22
2025-10-09,STR007,SKU1002,24
2025-10-10,STR007,SKU1002,21
2025-10-11,STR007,SKU1002,24
2025-10-12,STR007,SKU1002,20
2025-10-13,STR007,SKU1002,22
2025-10-14,STR007,SKU1002,22
2025-10-15,STR007,SKU1002,22
2025-10-16,STR007,SKU1002,23
2025-10-17,STR007,SKU1002,20
2025-10-18,STR007,SKU1002,22
2025-10-19,STR007,SKU1002,28
2025-10-20,STR007,SKU1002,26
2025-10-21,STR007,SKU1002,26
2025-10-22,STR007,SKU1002,24
2025-10-23,STR007,SKU1002,23
2025-10-24,STR007,SKU1002,25
2025-10-25,STR007,SKU1002,29
2025-10-26,STR007,SKU1002,29
2025-10-27,STR007,SKU1002,28
2025-10-28,STR007,SKU1002,24
2025-10-29,STR007,SKU1002,26
2025-10-30,STR007,SKU1002,26
2025-10-31,STR007,SKU1002,30
2025-11-01,STR007,SKU1002,25
2025-11-02,STR007,SKU1002,26
2025-11-03,STR007,SKU1002,25
2025-11-04,STR007,SKU1002,26
2025-11-05,STR007,SKU1002,28
2025-11-06,STR007,SKU1002,26
2025-11-07,STR007,SKU1002,29
2025-11-08,STR007,SKU1002,30
2025-11-09,STR007,SKU1002,25
2025-11-10,STR007,SKU1002,26
2025-11-11,STR007,SKU1002,27
2025-11-12,STR007,SKU1002,26
2025-11-13,STR007,SKU1002,27
2025-11-14,STR007,SKU1002,29
2025-11-15,STR007,SKU1002,27
2025-11-16,STR007,SKU1002,26
2025-11-17,STR007,SKU1002,28
2025-11-18,STR007,SKU1002,26
2025-11-19,STR007,SKU1002,29
2025-11-20,STR007,SKU1002,25
2025-11-21,STR007,SKU1002,30
2025-11-22,STR007,SKU1002,23
2025-11-23,STR007,SKU1002,25
2025-11-24,STR007,SKU1002,26
2025-11-25,STR007,SKU1002,24
2025-11-26,STR007,SKU1002,20
2025-11-27,STR007,SKU1002,25
2025-11-28,STR007,SKU1002,25
2025-11-29,STR007,SKU1002,24
2025-11-30,STR007,SKU1002,25
2025-07-01,STR008,SKU1002,16
2025-07-02,STR008,SKU1002,17
2025-07-03,STR008,SKU1002,17
2025-07-04,STR008,SKU1002,15
2025-07-05,STR008,SKU1002,20
2025-07-06,STR008,SKU1002,15
2025-07-07,STR008,SKU1002,15
2025-07-08,STR008,SKU1002,20
2025-07-09,STR008,SKU1002,18
2025-07-10,STR008,SKU1002,17
2025-07-11,STR008,SKU1002,20
2025-07-12,STR008,SKU1002,20
2025-07-13,STR008,SKU1002,20
2025-07-14,STR008,SKU1002,19
2025-07-15,STR008,SKU1002,21
2025-07-16,STR008,SKU1002,23
2025-07-17,STR008,SKU1002,17
2025-07-18,STR008,SKU1002,21
2025-07-19,STR008,SKU1002,18
2025-07-20,STR008,SKU1002,20
2025-07-21,STR008,SKU1002,23
2025-07-22,STR008,SKU1002,25
2025-07-23,STR008,SKU1002,23
2025-07-24,STR008,SKU1002,23
2025-07-25,STR008,SKU1002,17
2025-07-26,STR008,SKU1002,22
2025-07-27,STR008,SKU1002,19
2025-07-28,STR008,SKU1002,19
2025-07-29,STR008,SKU1002,18
2025-07-30,STR008,SKU1002,21
2025-07-31,STR008,SKU1002,23
2025-08-01,STR008,SKU1002,21
2025-08-02,STR008,SKU1002,19
2025-08-03,STR008,SKU1002,19
2025-08-04,STR008,SKU1002,23
2025-08-05,STR008,SKU1002,22
2025-08-06,STR008,SKU1002,21
2025-08-07,STR008,SKU1002,20
2025-08-08,STR008,SKU1002,19
2025-08-09,STR008,SKU1002,21
2025-08-10,STR008,SKU1002,21
2025-08-11,STR008,SKU1002,19
2025-08-12,STR008,SKU1002,18
2025-08-13,STR008,SKU1002,20
2025-08-14,STR008,SKU1002,19
2025-08-15,STR008,SKU1002,24
2025-08-16,STR008,SKU1002,19
2025-08-17,STR008,SKU1002,23
2025-08-18,STR008,SKU1002,16
2025-08-19,STR008,SKU1002,20
2025-08-20,STR008,SKU1002,16
2025-08-21,STR008,SKU1002,17
2025-08-22,STR008,SKU1002,14
2025-08-23,STR008,SKU1002,14
2025-08-24,STR008,SKU1002,18
2025-08-25,STR008,SKU1002,17
2025-08-26,STR008,SKU1002,15
2025-08-27,STR008,SKU1002,19
2025-08-28,STR008,SKU1002,20
2025-08-29,STR008,SKU1002,15
2025-08-30,STR008,SKU1002,11
2025-08-31,STR008,SKU1002,21
2025-09-01,STR008,SKU1002,18
2025-09-02,STR008,SKU1002,16
2025-09-03,STR008,SKU1002,18
2025-09-04,STR008,SKU1002,20
2025-09-05,STR008,SKU1002,13
2025-09-06,STR008,SKU1002,16
2025-09-07,STR008,SKU1002,16
2025-09-08,STR008,SKU1002,16
2025-09-09,STR008,SKU1002,17
2025-09-10,STR008,SKU1002,17
2025-09-11,STR008,SKU1002,18
2025-09-12,STR008,SKU1002,14
2025-09-13,STR008,SKU1002,16
2025-09-14,STR008,SKU1002,17
2025-09-15,STR008,SKU1002,15
2025-09-16,STR008,SKU1002,19
2025-09-17,STR008,SKU1002,16
2025-09-18,STR008,SKU1002,16
2025-09-19,STR008,SKU1002,16
2025-09-20,STR008,SKU1002,17
2025-09-21,STR008,SKU1002,16
2025-09-22,STR008,SKU1002,14
2025-09-23,STR008,SKU1002,17
2025-09-24,STR008,SKU1002,15
2025-09-25,STR008,SKU1002,18
2025-09-26,STR008,SKU1002,17
2025-09-27,STR008,SKU1002,14
2025-09-28,STR008,SKU1002,18
2025-09-29,STR008,SKU1002,17
2025-09-30,STR008,SKU1002,16
2025-10-01,STR008,SKU1002,20
2025-10-02,STR008,SKU1002,15
2025-10-03,STR008,SKU1002,18
2025-10-04,STR008,SKU1002,17
2025-10-05,STR008,SKU1002,20
2025-10-06,STR008,SKU1002,21
2025-10-07,STR008,SKU1002,21
2025-10-08,STR008,SKU1002,23
2025-10-09,STR008,SKU1002,21
2025-10-10,STR008,SKU1002,21
2025-10-11,STR008,SKU1002,20
2025-10-12,STR008,SKU1002,22
2025-10-13,STR008,SKU1002,24
2025-10-14,STR008,SKU1002,25
2025-10-15,STR008,SKU1002,20
2025-10-16,STR008,SKU1002,19
2025-10-17,STR008,SKU1002,24
2025-10-18,STR008,SKU1002,23
2025-10-19,STR008,SKU1002,25
2025-10-20,STR008,SKU1002,25
2025-10-21,STR008,SKU1002,21
2025-10-22,STR008,SKU1002,26
2025-10-23,STR008,SKU1002,24
2025-10-24,STR008,SKU1002,27
2025-10-25,STR008,SKU1002,29
2025-10-26,STR008,SKU1002,28
2025-10-27,STR008,SKU1002,25
2025-10-28,STR008,SKU1002,27
2025-10-29,STR008,SKU1002,23
2025-10-30,STR008,SKU1002,25
2025-10-31,STR008,SKU1002,27
2025-11-01,STR008,SKU1002,26
2025-11-02,STR008,SKU1002,29
2025-11-03,STR008,SKU1002,28
2025-11-04,STR008,SKU1002,27
2025-11-05,STR008,SKU1002,27
2025-11-06,STR008,SKU1002,30
2025-11-07,STR008,SKU1002,28
2025-11-08,STR008,SKU1002,28
2025-11-09,STR008,SKU1002,25
2025-11-10,STR008,SKU1002,27
2025-11-11,STR008,SKU1002,27
2025-11-12,STR008,SKU1002,27
2025-11-13,STR008,SKU1002,26
2025-11-14,STR008,SKU1002,28
2025-11-15,STR008,SKU1002,27
2025-11-16,STR008,SKU1002,27
2025-11-17,STR008,SKU1002,27
2025-11-18,STR008,SKU1002,26
2025-11-19,STR008,SKU1002,25
2025-11-20,STR008,SKU1002,24
2025-11-21,STR008,SKU1002,23
2025-11-22,STR008,SKU1002,24
2025-11-23,STR008,SKU1002,26
2025-11-24,STR008,SKU1002,24
2025-11-25,STR008,SKU1002,26
2025-11-26,STR008,SKU1002,25
2025-11-27,STR008,SKU1002,23
2025-11-28,STR008,SKU1002,23
2025-11-29,STR008,SKU1002,25
2025-11-30,STR008,SKU1002,24
2025-07-01,STR009,SKU1002,14
2025-07-02,STR009,SKU1002,17
2025-07-03,STR009,SKU1002,14
2025-07-04,STR009,SKU1002,15
2025-07-05,STR009,SKU1002,14
2025-07-06,STR009,SKU1002,20
2025-07-07,STR009,SKU1002,21
2025-07-08,STR009,SKU1002,16
2025-07-09,STR009,SKU1002,21
2025-07-10,STR009,SKU1002,16
2025-07-11,STR009,SKU1002,20
2025-07-12,STR009,SKU1002,16
2025-07-13,STR009,SKU1002,19
2025-07-14,STR009,SKU1002,20
2025-07-15,STR009,SKU1002,20
2025-07-16,STR009,SKU1002,23
2025-07-17,STR009,SKU1002,19
2025-07-18,STR009,SKU1002,19
2025-07-19,STR009,SKU1002,19
2025-07-20,STR009,SKU1002,24
2025-07-21,STR009,SKU1002,19
2025-07-22,STR009,SKU1002,21
2025-07-23,STR009,SKU1002,20
2025-07-24,STR009,SKU1002,22
2025-07-25,STR009,SKU1002,23
2025-07-26,STR009,SKU1002,21
2025-07-27,STR009,SKU1002,24
2025-07-28,STR009,SKU1002,20
2025-07-29,STR009,SKU1002,19
2025-07-30,STR009,SKU1002,21
2025-07-31,STR009,SKU1002,23
2025-08-01,STR009,SKU1002,21
2025-08-02,STR009,SKU1002,22
2025-08-03,STR009,SKU1002,17
2025-08-04,STR009,SKU1002,23
2025-08-05,STR009,SKU1002,20
2025-08-06,STR009,SKU1002,24
2025-08-07,STR009,SKU1002,19
2025-08-08,STR009,SKU1002,19
2025-08-09,STR009,SKU1002,19
2025-08-10,STR009,SKU1002,19
2025-08-11,STR009,SKU1002,18
2025-08-12,STR009,SKU1002,22
2025-08-13,STR009,SKU1002,22
2025-08-14,STR009,SKU1002,20
2025-08-15,STR009,SKU1002,21
2025-08-16,STR009,SKU1002,18
2025-08-17,STR009,SKU1002,20
2025-08-18,STR009,SKU1002,21
2025-08-19,STR009,SKU1002,18
2025-08-20,STR009,SKU1002,19
2025-08-21,STR009,SKU1002,17
2025-08-22,STR009,SKU1002,19
2025-08-23,STR009,SKU1002,19
2025-08-24,STR009,SKU1002,15
2025-08-25,STR009,SKU1002,18
2025-08-26,STR009,SKU1002,19
2025-08-27,STR009,SKU1002,17
2025-08-28,STR009,SKU1002,20
2025-08-29,STR009,SKU1002,19
2025-08-30,STR009,SKU1002,17
2025-08-31,STR009,SKU1002,18
2025-09-01,STR009,SKU1002,23
2025-09-02,STR009,SKU1002,16
2025-09-03,STR009,SKU1002,21
2025-09-04,STR009,SKU1002,15
2025-09-05,STR009,SKU1002,18
2025-09-06,STR009,SKU1002,16
2025-09-07,STR009,SKU1002,15
2025-09-08,STR009,SKU1002,18
2025-09-09,STR009,SKU1002,16
2025-09-10,STR009,SKU1002,14
2025-09-11,STR009,SKU1002,18
2025-09-12,STR009,SKU1002,15
2025-09-13,STR009,SKU1002,18
2025-09-14,STR009,SKU1002,17
2025-09-15,STR009,SKU1002,18
2025-09-16,STR009,SKU1002,12
2025-09-17,STR009,SKU1002,14
2025-09-18,STR009,SKU1002,19
2025-09-19,STR009,SKU1002,19
2025-09-20,STR009,SKU1002,16
2025-09-21,STR009,SKU1002,13
2025-09-22,STR009,SKU1002,16
2025-09-23,STR009,SKU1002,18
2025-09-24,STR009,SKU1002,18
2025-09-25,STR009,SKU1002,21
2025-09-26,STR009,SKU1002,14
2025-09-27,STR009,SKU1002,16
2025-09-28,STR009,SKU1002,21
2025-09-29,STR009,SKU1002,17
2025-09-30,STR009,SKU1002,16
2025-10-01,STR009,SKU1002,21
2025-10-02,STR009,SKU1002,18
2025-10-03,STR009,SKU1002,17
2025-10-04,STR009,SKU1002,18
2025-10-05,STR009,SKU1002,19
2025-10-06,STR009,SKU1002,20
2025-10-07,STR009,SKU1002,23
2025-10-08,STR009,SKU1002,22
2025-10-09,STR009,SKU1002,20
2025-10-10,STR009,SKU1002,21
2025-10-11,STR009,SKU1002,25
2025-10-12,STR009,SKU1002,21
2025-10-13,STR009,SKU1002,21
2025-10-14,STR009,SKU1002,22
2025-10-15,STR009,SKU1002,25
2025-10-16,STR009,SKU1002,27
2025-10-17,STR009,SKU1002,26
2025-10-18,STR009,SKU1002,21
2025-10-19,STR009,SKU1002,25
2025-10-20,STR009,SKU1002,26
2025-10-21,STR009,SKU1002,26
2025-10-22,STR009,SKU1002,27
2025-10-23,STR009,SKU1002,23
2025-10-24,STR009,SKU1002,21
2025-10-25,STR009,SKU1002,26
2025-10-26,STR009,SKU1002,25
2025-10-27,STR009,SKU1002,24
2025-10-28,STR009,SKU1002,26
2025-10-29,STR009,SKU1002,25
2025-10-30,STR009,SKU1002,26
2025-10-31,STR009,SKU1002,23
2025-11-01,STR009,SKU1002,24
2025-11-02,STR009,SKU1002,30
2025-11-03,STR009,SKU1002,28
2025-11-04,STR009,SKU1002,27
2025-11-05,STR009,SKU1002,27
2025-11-06,STR009,SKU1002,28
2025-11-07,STR009,SKU1002,24
2025-11-08,STR009,SKU1002,28
2025-11-09,STR009,SKU1002,24
2025-11-10,STR009,SKU1002,30
2025-11-11,STR009,SKU1002,30
2025-11-12,STR009,SKU1002,27
2025-11-13,STR009,SKU1002,27
2025-11-14,STR009,SKU1002,27
2025-11-15,STR009,SKU1002,24
2025-11-16,STR009,SKU1002,31
2025-11-17,STR009,SKU1002,28
2025-11-18,STR009,SKU1002,27
2025-11-19,STR009,SKU1002,29
2025-11-20,STR009,SKU1002,29
2025-11-21,STR009,SKU1002,23
2025-11-22,STR009,SKU1002,28
2025-11-23,STR009,SKU1002,26
2025-11-24,STR009,SKU1002,28
2025-11-25,STR009,SKU1002,23
2025-11-26,STR009,SKU1002,27
2025-11-27,STR009,SKU1002,20
2025-11-28,STR009,SKU1002,24
2025-11-29,STR009,SKU1002,21
2025-11-30,STR009,SKU1002,24
2025-07-01,STR010,SKU1002,13
2025-07-02,STR010,SKU1002,18
2025-07-03,STR010,SKU1002,14
2025-07-04,STR010,SKU1002,18
2025-07-05,STR010,SKU1002,17
2025-07-06,STR010,SKU1002,18
2025-07-07,STR010,SKU1002,19
2025-07-08,STR010,SKU1002,18
2025-07-09,STR010,SKU1002,16
2025-07-10,STR010,SKU1002,22
2025-07-11,STR010,SKU1002,22
2025-07-12,STR010,SKU1002,18
2025-07-13,STR010,SKU1002,18
2025-07-14,STR010,SKU1002,18
2025-07-15,STR010,SKU1002,18
2025-07-16,STR010,SKU1002,21
2025-07-17,STR010,SKU1002,18
2025-07-18,STR010,SKU1002,19
2025-07-19,STR010,SKU1002,18
2025-07-20,STR010,SKU1002,20
2025-07-21,STR010,SKU1002,18
2025-07-22,STR010,SKU1002,22
2025-07-23,STR010,SKU1002,20
2025-07-24,STR010,SKU1002,22
2025-07-25,STR010,SKU1002,19
2025-07-26,STR010,SKU1002,18
2025-07-27,STR010,SKU1002,23
2025-07-28,STR010,SKU1002,20
2025-07-29,STR010,SKU1002,21
2025-07-30,STR010,SKU1002,23
2025-07-31,STR010,SKU1002,19
2025-08-01,STR010,SKU1002,22
2025-08-02,STR010,SKU1002,19
2025-08-03,STR010,SKU1002,18
2025-08-04,STR010,SKU1002,25
2025-08-05,STR010,SKU1002,25
2025-08-06,STR010,SKU1002,21
2025-08-07,STR010,SKU1002,19
2025-08-08,STR010,SKU1002,19
2025-08-09,STR010,SKU1002,23
2025-08-10,STR010,SKU1002,20
2025-08-11,STR010,SKU1002,24
2025-08-12,STR010,SKU1002,18
2025-08-13,STR010,SKU1002,21
2025-08-14,STR010,SKU1002,23
2025-08-15,STR010,SKU1002,18
2025-08-16,STR010,SKU1002,21
2025-08-17,STR010,SKU1002,19
2025-08-18,STR010,SKU1002,16
2025-08-19,STR010,SKU1002,20
2025-08-20,STR010,SKU1002,18
2025-08-21,STR010,SKU1002,18
2025-08-22,STR010,SKU1002,18
2025-08-23,STR010,SKU1002,18
2025-08-24,STR010,SKU1002,15
2025-08-25,STR010,SKU1002,16
2025-08-26,STR010,SKU1002,18
2025-08-27,STR010,SKU1002,15
2025-08-28,STR010,SKU1002,16
2025-08-29,STR010,SKU1002,13
2025-08-30,STR010,SKU1002,20
2025-08-31,STR010,SKU1002,15
2025-09-01,STR010,SKU1002,19
2025-09-02,STR010,SKU1002,17
2025-09-03,STR010,SKU1002,16
2025-09-04,STR010,SKU1002,11
2025-09-05,STR010,SKU1002,15
2025-09-06,STR010,SKU1002,13
2025-09-07,STR010,SKU1002,14
2025-09-08,STR010,SKU1002,17
2025-09-09,STR010,SKU1002,15
2025-09-10,STR010,SKU1002,15
2025-09-11,STR010,SKU1002,16
2025-09-12,STR010,SKU1002,18
2025-09-13,STR010,SKU1002,16
2025-09-14,STR010,SKU1002,16
2025-09-15,STR010,SKU1002,19
2025-09-16,STR010,SKU1002,14
2025-09-17,STR010,SKU1002,17
2025-09-18,STR010,SKU1002,15
2025-09-19,STR010,SKU1002,12
2025-09-20,STR010,SKU1002,17
2025-09-21,STR010,SKU1002,17
2025-09-22,STR010,SKU1002,15
2025-09-23,STR010,SKU1002,17
2025-09-24,STR010,SKU1002,19
2025-09-25,STR010,SKU1002,21
2025-09-26,STR010,SKU1002,19
2025-09-27,STR010,SKU1002,18
2025-09-28,STR010,SKU1002,19
2025-09-29,STR010,SKU1002,20
2025-09-30,STR010,SKU1002,20
