Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
18-09-2022,S004,P0007,Groceries,West,181,180,9,169.52,3.85,0.57,Cloudy,0,3.93,Autumn
09-07-2022,S005,P0018,Groceries,North,467,9,57,7.33,8.44,0.35,Sunny,0,8.22,Summer
11-01-2022,S002,P0001,Groceries,South,250,152,104,144.18,34.69,0.56,Cloudy,0,31.28,Winter
25-08-2023,S003,P0008,Electronics,East,183,106,63,116.25,300.94,30.2,Snowy,0,294.31,Summer
04-05-2023,S001,P0007,Groceries,North,415,178,113,158.2,4.09,1.02,Sunny,0,3.89,Spring
06-03-2022,S005,P0018,Groceries,North,449,31,62,33.01,8.25,1.78,Rainy,0,8.9,Spring
22-07-2022,S005,P0016,Furniture,North,430,310,49,340.95,253.59,64.77,Cloudy,0,262.31,Summer
06-04-2022,S004,P0020,Clothing,West,225,214,73,185.69,75.15,12.77,Cloudy,0,68.59,Spring
10-04-2022,S002,P0010,Clothing,South,104,38,60,34.72,44.47,5.45,Cloudy,0,43.01,Spring
28-02-2022,S004,P0007,Groceries,West,401,85,150,72.43,3.95,1.07,Snowy,0,4.23,Winter
06-08-2023,S005,P0014,Electronics,North,269,34,17,36.95,202.9,52.89,Cloudy,0,209.3,Summer
01-11-2022,S001,P0016,Furniture,North,219,43,104,37.85,238.66,49.75,Snowy,0,223.35,Autumn
31-08-2023,S003,P0013,Toys,East,351,93,68,100.79,24.51,7.14,Rainy,0,23.4,Summer
23-12-2022,S003,P0017,Toys,East,488,36,112,31.23,19.84,5.47,Sunny,0,19.33,Winter
18-12-2023,S003,P0003,Toys,East,84,15,100,15.97,29.24,0.78,Rainy,0,29.1,Winter
13-12-2022,S003,P0015,Clothing,East,194,57,52,63.16,56.09,0.81,Snowy,0,61.2,Winter
04-02-2022,S002,P0019,Electronics,South,299,125,132,128.03,495.37,52.08,Snowy,0,531.15,Winter
23-04-2022,S004,P0013,Toys,West,188,174,84,161.24,25.65,3.93,Snowy,0,27.39,Spring
24-02-2023,S002,P0014,Electronics,South,362,332,147,315.61,196.54,28.13,Snowy,0,208.69,Winter
20-01-2023,S005,P0003,Toys,North,94,53,87,49.25,28.26,1.56,Rainy,0,29.47,Winter
11-09-2022,S002,P0018,Groceries,South,164,66,68,63.8,8.37,1.78,Sunny,0,8.64,Autumn
10-01-2023,S003,P0013,Toys,East,51,33,64,30.99,25.33,4.68,Rainy,0,24.86,Winter
16-12-2023,S001,P0015,Clothing,North,494,62,35,66.69,57.69,13.44,Rainy,1,56.68,Winter
02-06-2022,S004,P0001,Groceries,West,340,112,145,109.91,34.32,9.65,Rainy,0,32.52,Summer
10-07-2022,S003,P0014,Electronics,East,286,124,133,147.08,204.03,58.6,Snowy,1,204.89,Summer
14-08-2022,S003,P0001,Groceries,East,146,139,130,140.93,32.02,5.91,Sunny,1,31.08,Summer
20-11-2022,S005,P0007,Groceries,North,321,90,14,75.5,4.16,0.22,Sunny,1,4.48,Autumn
04-09-2023,S004,P0002,Toys,West,243,83,109,79.76,65.12,0.49,Snowy,0,67.52,Autumn
22-12-2022,S005,P0011,Furniture,North,155,106,96,93.31,115.65,32.24,Snowy,1,107.7,Winter
28-07-2023,S002,P0005,Electronics,South,162,57,29,62.2,72.08,5.05,Cloudy,0,67.89,Summer
05-11-2022,S003,P0001,Groceries,East,357,222,1,201.89,32.05,5.36,Cloudy,0,32.25,Autumn
10-11-2022,S003,P0017,Toys,East,208,43,62,37.42,19.11,3.89,Rainy,0,18.0,Autumn
22-10-2023,S003,P0015,Clothing,East,238,75,2,63.19,56.82,15.91,Cloudy,0,52.11,Autumn
24-04-2023,S003,P0002,Toys,East,364,364,140,296.28,62.6,15.71,Cloudy,0,58.16,Spring
31-12-2023,S005,P0008,Electronics,North,441,173,106,180.84,299.21,0.75,Rainy,1,287.1,Winter
14-07-2023,S005,P0003,Toys,North,451,239,113,266.26,29.35,7.53,Snowy,0,26.45,Summer
27-02-2022,S002,P0007,Groceries,South,179,118,59,106.89,3.95,0.34,Cloudy,0,4.08,Winter
04-06-2023,S001,P0003,Toys,North,484,331,91,309.26,29.2,3.38,Cloudy,0,30.46,Summer
04-05-2023,S004,P0015,Clothing,West,431,250,127,236.28,55.31,0.05,Sunny,1,55.86,Spring
16-10-2023,S004,P0011,Furniture,West,50,48,85,43.17,117.72,25.68,Rainy,1,112.14,Autumn
29-11-2023,S004,P0008,Electronics,West,336,65,109,67.93,301.33,22.23,Cloudy,0,275.43,Autumn
13-07-2023,S003,P0018,Groceries,East,214,72,134,78.83,8.25,1.59,Rainy,0,8.36,Summer
16-02-2023,S005,P0007,Groceries,North,415,251,83,220.73,4.2,0.21,Snowy,0,4.59,Winter
22-01-2023,S004,P0006,Furniture,West,465,208,34,221.56,176.4,24.39,Sunny,0,176.55,Winter
13-02-2023,S005,P0020,Clothing,North,69,30,38,25.02,69.75,13.83,Rainy,0,73.92,Winter
06-04-2023,S005,P0002,Toys,North,210,119,124,141.56,60.37,13.13,Snowy,0,61.87,Spring
13-05-2022,S003,P0014,Electronics,East,109,75,4,68.85,206.1,22.22,Cloudy,0,224.8,Spring
29-05-2022,S003,P0005,Electronics,East,226,145,129,141.56,77.04,13.77,Rainy,0,84.39,Spring
28-06-2023,S003,P0014,Electronics,East,496,108,147,105.55,191.05,10.59,Sunny,0,201.94,Summer
24-09-2022,S002,P0003,Toys,South,496,354,11,318.43,29.1,3.83,Sunny,0,28.62,Autumn
27-01-2023,S001,P0014,Electronics,North,494,279,118,307.94,204.93,50.61,Rainy,1,198.18,Winter
22-04-2022,S003,P0012,Clothing,East,410,150,89,153.55,84.19,12.7,Cloudy,0,78.84,Spring
21-12-2023,S005,P0002,Toys,North,75,24,132,26.88,64.46,0.49,Rainy,0,60.64,Winter
11-04-2022,S003,P0005,Electronics,East,455,81,109,79.46,70.12,9.62,Cloudy,0,73.87,Spring
20-11-2022,S005,P0005,Electronics,North,242,215,70,209.8,70.85,21.23,Snowy,0,67.05,Autumn
16-08-2022,S001,P0009,Groceries,North,342,89,143,91.78,15.54,1.3,Cloudy,0,14.11,Summer
06-09-2022,S002,P0002,Toys,South,149,101,96,87.42,63.16,9.36,Snowy,1,57.7,Autumn
26-11-2022,S002,P0020,Clothing,South,177,10,118,9.89,70.51,2.57,Sunny,0,75.76,Autumn
22-02-2023,S002,P0010,Clothing,South,179,41,47,48.67,44.24,0.28,Rainy,0,42.99,Winter
17-12-2023,S002,P0014,Electronics,South,161,123,41,136.14,196.0,2.87,Cloudy,0,204.6,Winter
09-01-2022,S001,P0001,Groceries,North,57,28,31,23.9,34.48,4.24,Cloudy,0,33.17,Winter
07-11-2022,S005,P0004,Clothing,North,381,218,19,231.67,33.23,6.25,Snowy,0,35.64,Autumn
25-11-2023,S003,P0012,Clothing,East,439,249,24,264.16,90.63,12.38,Sunny,1,90.38,Autumn
06-03-2022,S005,P0001,Groceries,North,95,70,98,65.4,34.1,3.0,Snowy,0,31.54,Spring
19-08-2023,S002,P0012,Clothing,South,134,120,32,98.87,89.13,12.65,Cloudy,0,83.92,Summer
09-06-2022,S001,P0013,Toys,North,125,23,76,19.43,25.43,4.16,Cloudy,0,27.89,Summer
02-08-2022,S001,P0003,Toys,North,83,67,114,61.03,28.99,1.63,Sunny,0,29.97,Summer
11-02-2022,S005,P0005,Electronics,North,252,161,44,149.0,72.97,5.14,Sunny,0,78.58,Winter
16-04-2022,S004,P0003,Toys,West,493,417,69,482.27,29.1,6.94,Sunny,0,27.02,Spring
10-04-2022,S001,P0019,Electronics,North,77,25,37,21.15,485.9,140.4,Cloudy,0,452.07,Spring
05-12-2023,S004,P0006,Furniture,West,247,42,91,48.11,173.07,29.52,Snowy,1,157.76,Winter
20-06-2023,S001,P0014,Electronics,North,351,226,18,209.24,194.57,16.79,Sunny,0,175.37,Summer
23-11-2023,S001,P0001,Groceries,North,300,84,46,88.91,32.08,5.88,Snowy,1,32.79,Autumn
24-08-2022,S005,P0001,Groceries,North,218,110,3,104.92,32.08,0.5,Cloudy,0,29.49,Summer
07-03-2023,S003,P0006,Furniture,East,451,304,65,279.51,169.99,44.23,Snowy,0,158.89,Spring
17-03-2022,S004,P0020,Clothing,West,284,208,50,226.7,74.26,1.64,Cloudy,1,79.0,Spring
01-02-2023,S005,P0007,Groceries,North,197,81,14,80.9,3.94,0.87,Sunny,0,3.63,Winter
05-08-2022,S002,P0008,Electronics,South,336,303,3,328.95,287.92,20.6,Cloudy,0,267.77,Summer
12-04-2022,S001,P0004,Clothing,North,458,327,12,273.34,33.72,9.37,Rainy,1,36.01,Spring
29-10-2022,S005,P0016,Furniture,North,292,137,103,129.24,240.51,42.75,Snowy,0,222.41,Autumn
13-01-2022,S003,P0017,Toys,East,454,194,120,218.4,20.96,4.4,Rainy,1,19.68,Winter
14-07-2022,S004,P0020,Clothing,West,171,72,110,67.66,71.75,13.14,Rainy,1,76.86,Summer
13-11-2023,S001,P0006,Furniture,North,348,238,74,195.77,179.79,22.29,Sunny,0,182.64,Autumn
30-08-2022,S005,P0009,Groceries,North,242,194,63,163.35,14.45,2.37,Rainy,0,14.91,Summer
17-08-2022,S002,P0002,Toys,South,462,241,37,279.53,60.56,4.59,Cloudy,0,64.14,Summer
04-10-2023,S004,P0010,Clothing,West,419,24,122,20.19,44.8,8.18,Cloudy,0,45.98,Autumn
22-01-2023,S001,P0015,Clothing,North,371,95,16,93.46,55.17,9.43,Rainy,0,57.57,Winter
24-03-2022,S005,P0003,Toys,North,199,91,102,78.81,29.11,5.21,Sunny,1,28.15,Spring
14-12-2023,S005,P0007,Groceries,North,330,137,102,112.27,4.02,1.04,Sunny,0,3.67,Winter
14-10-2022,S003,P0013,Toys,East,374,350,67,371.08,25.07,5.17,Snowy,0,26.2,Autumn
01-06-2022,S002,P0013,Toys,South,370,332,49,323.0,25.35,5.02,Rainy,0,26.72,Summer
24-02-2022,S004,P0015,Clothing,West,375,147,122,131.14,55.64,4.54,Snowy,0,56.05,Winter
23-05-2022,S003,P0014,Electronics,East,357,161,122,172.45,190.91,34.7,Rainy,0,199.04,Spring
24-04-2022,S004,P0005,Electronics,West,455,98,146,91.17,75.16,6.9,Sunny,0,76.48,Spring
31-01-2023,S004,P0018,Groceries,West,190,74,139,64.28,8.31,2.45,Rainy,1,8.3,Winter
17-06-2022,S004,P0011,Furniture,West,251,82,104,76.93,124.33,24.61,Sunny,0,123.61,Summer
16-06-2022,S002,P0015,Clothing,South,79,58,5,59.25,54.98,9.74,Sunny,0,56.2,Summer
19-02-2023,S005,P0018,Groceries,North,81,10,39,9.08,8.59,1.66,Sunny,0,8.08,Winter
02-07-2023,S001,P0005,Electronics,North,389,122,144,115.07,77.17,7.94,Snowy,0,73.66,Summer
13-06-2023,S005,P0010,Clothing,North,451,294,112,320.43,43.54,4.69,Sunny,0,45.04,Summer
11-12-2023,S004,P0008,Electronics,West,177,14,92,13.22,280.81,71.83,Rainy,0,286.2,Winter
13-03-2022,S002,P0019,Electronics,South,334,119,112,113.74,486.49,135.15,Cloudy,0,469.75,Spring
20-02-2023,S005,P0016,Furniture,North,468,397,10,407.94,247.85,34.36,Snowy,0,244.63,Winter
19-05-2022,S004,P0012,Clothing,West,68,52,86,47.87,90.45,10.87,Sunny,0,82.33,Spring
18-10-2022,S002,P0003,Toys,South,236,142,72,137.34,28.28,0.44,Cloudy,0,27.16,Autumn
19-02-2023,S005,P0004,Clothing,North,286,224,12,261.55,33.68,3.2,Cloudy,0,32.24,Winter
11-03-2022,S001,P0001,Groceries,North,137,95,69,99.01,32.28,9.59,Rainy,0,30.77,Spring
19-03-2022,S005,P0008,Electronics,North,370,254,100,299.53,276.06,45.33,Rainy,0,281.32,Spring
04-02-2023,S005,P0001,Groceries,North,224,49,82,57.56,34.02,4.48,Rainy,0,31.36,Winter
10-09-2022,S005,P0017,Toys,North,452,121,131,142.26,19.91,2.44,Rainy,0,18.63,Autumn
10-10-2023,S004,P0018,Groceries,West,54,39,133,42.88,8.9,1.6,Cloudy,1,8.22,Autumn
23-10-2022,S004,P0014,Electronics,West,389,68,28,58.69,206.51,4.35,Snowy,0,203.88,Autumn
20-07-2023,S003,P0016,Furniture,East,159,46,86,42.21,261.9,68.33,Cloudy,1,275.26,Summer
20-12-2022,S004,P0019,Electronics,West,327,186,51,185.95,488.01,89.45,Snowy,0,454.77,Winter
02-03-2022,S005,P0020,Clothing,North,235,160,8,177.58,70.1,19.33,Rainy,0,67.61,Spring
10-01-2023,S002,P0001,Groceries,South,165,136,48,133.09,33.94,10.0,Snowy,0,34.76,Winter
14-04-2022,S002,P0007,Groceries,South,386,171,142,204.54,4.02,0.37,Snowy,0,3.67,Spring
13-02-2023,S003,P0013,Toys,East,76,10,128,9.58,25.68,1.14,Rainy,0,27.96,Winter
04-12-2022,S004,P0020,Clothing,West,370,18,3,18.42,73.54,19.53,Sunny,0,72.04,Winter
05-07-2023,S001,P0003,Toys,North,105,95,143,90.53,28.28,3.83,Snowy,0,27.92,Summer
31-12-2023,S004,P0015,Clothing,West,334,55,98,49.64,56.75,2.68,Cloudy,0,58.03,Winter
05-01-2023,S001,P0018,Groceries,North,496,295,143,305.8,8.37,2.46,Snowy,1,7.87,Winter
13-07-2023,S002,P0004,Clothing,South,247,240,7,244.72,34.21,1.39,Snowy,0,31.05,Summer
02-10-2022,S001,P0007,Groceries,North,453,44,30,37.59,4.06,1.06,Rainy,0,4.0,Autumn
07-07-2022,S003,P0012,Clothing,East,383,312,116,368.53,88.56,24.43,Snowy,0,95.97,Summer
16-10-2022,S005,P0019,Electronics,North,57,8,122,6.44,503.39,115.4,Cloudy,0,510.7,Autumn
15-06-2023,S002,P0001,Groceries,South,328,221,16,249.11,32.88,0.16,Rainy,0,32.4,Summer
23-12-2023,S003,P0004,Clothing,East,386,247,102,233.42,33.84,6.88,Snowy,0,32.33,Winter
23-07-2022,S003,P0020,Clothing,East,396,314,59,276.91,71.51,0.54,Cloudy,0,65.55,Summer
12-03-2023,S002,P0008,Electronics,South,407,364,117,391.34,289.06,0.79,Sunny,0,304.55,Spring
20-06-2022,S001,P0011,Furniture,North,84,17,125,15.36,116.99,12.11,Rainy,0,107.81,Summer
24-12-2023,S003,P0001,Groceries,East,136,59,56,63.15,31.94,5.67,Rainy,1,30.98,Winter
12-05-2023,S004,P0008,Electronics,West,181,85,39,86.07,279.24,11.73,Sunny,0,306.59,Spring
19-10-2022,S005,P0004,Clothing,North,300,68,57,70.45,33.9,6.06,Rainy,1,35.86,Autumn
23-06-2023,S001,P0016,Furniture,North,396,322,101,374.36,245.6,2.32,Snowy,0,252.33,Summer
08-12-2023,S001,P0012,Clothing,North,342,292,131,314.62,88.2,3.55,Sunny,0,92.7,Winter
02-08-2023,S004,P0002,Toys,West,474,464,78,382.43,64.37,6.09,Cloudy,0,63.71,Summer
10-09-2022,S002,P0018,Groceries,South,189,47,79,52.82,8.35,1.87,Snowy,0,8.27,Autumn
27-09-2023,S005,P0012,Clothing,North,498,119,5,112.53,85.74,20.7,Sunny,1,84.27,Autumn
28-01-2023,S004,P0002,Toys,West,77,55,64,64.18,65.63,6.77,Rainy,1,60.08,Winter
17-11-2023,S004,P0010,Clothing,West,400,390,35,421.47,46.11,8.86,Sunny,1,44.96,Autumn
15-12-2023,S001,P0005,Electronics,North,158,62,129,56.85,74.36,16.25,Sunny,1,79.41,Winter
23-10-2022,S004,P0014,Electronics,West,92,67,103,78.63,201.21,49.18,Cloudy,0,206.78,Autumn
05-01-2022,S002,P0008,Electronics,South,315,204,118,242.94,276.4,14.44,Rainy,1,283.96,Winter
24-03-2022,S002,P0020,Clothing,South,249,163,127,165.85,73.63,9.39,Snowy,0,75.06,Spring
11-05-2022,S003,P0012,Clothing,East,415,360,118,363.73,89.08,18.09,Cloudy,0,88.84,Spring
23-05-2023,S004,P0006,Furniture,West,421,92,83,108.08,184.16,54.98,Snowy,0,193.47,Spring
26-01-2023,S002,P0005,Electronics,South,382,98,128,113.67,71.5,9.49,Cloudy,0,73.91,Winter
24-02-2023,S005,P0001,Groceries,North,76,40,112,47.59,34.31,9.94,Sunny,0,31.73,Winter
26-07-2023,S005,P0010,Clothing,North,472,234,55,240.39,46.23,5.26,Cloudy,0,46.49,Summer
04-12-2023,S004,P0001,Groceries,West,215,84,35,84.18,32.62,6.09,Sunny,0,34.04,Winter
01-07-2022,S001,P0013,Toys,North,344,17,71,17.66,25.78,3.21,Snowy,0,27.98,Summer
26-11-2022,S003,P0019,Electronics,East,57,39,77,39.55,499.73,42.82,Sunny,0,456.91,Autumn
23-11-2022,S003,P0009,Groceries,East,139,15,87,13.74,14.31,3.18,Snowy,0,13.01,Autumn
13-06-2022,S004,P0020,Clothing,West,482,332,27,321.13,70.19,12.69,Snowy,1,68.13,Summer
29-05-2023,S005,P0018,Groceries,North,111,74,8,67.24,8.77,0.88,Snowy,0,8.32,Spring
08-06-2022,S005,P0008,Electronics,North,157,93,133,89.55,291.04,7.23,Sunny,1,271.13,Summer
01-09-2023,S003,P0012,Clothing,East,182,80,9,64.88,91.3,0.76,Rainy,0,88.91,Autumn
12-09-2022,S005,P0008,Electronics,North,190,143,136,128.04,285.84,6.76,Snowy,0,267.25,Autumn
24-03-2023,S003,P0001,Groceries,East,486,278,50,289.77,34.51,7.03,Cloudy,1,35.75,Spring
16-05-2022,S003,P0005,Electronics,East,309,40,142,32.23,73.81,2.82,Cloudy,1,80.61,Spring
13-02-2023,S001,P0010,Clothing,North,311,175,121,153.35,47.38,5.97,Rainy,0,47.01,Winter
25-03-2022,S004,P0015,Clothing,West,255,121,77,115.75,57.3,13.52,Sunny,0,63.01,Spring
05-06-2022,S003,P0020,Clothing,East,429,419,44,384.22,71.13,8.05,Sunny,0,76.02,Summer
14-05-2023,S003,P0010,Clothing,East,386,57,130,63.45,45.39,9.65,Rainy,0,44.56,Spring
26-03-2022,S002,P0012,Clothing,South,381,329,3,340.07,89.92,19.73,Sunny,0,88.26,Spring
11-09-2023,S004,P0013,Toys,West,128,25,115,25.74,25.98,0.43,Snowy,0,25.02,Autumn
21-06-2023,S002,P0002,Toys,South,135,58,135,48.22,61.18,1.4,Cloudy,0,65.58,Summer
19-05-2023,S002,P0019,Electronics,South,446,339,31,401.21,515.32,138.72,Snowy,1,531.57,Spring
29-07-2023,S004,P0010,Clothing,West,169,162,33,151.03,46.06,9.95,Cloudy,1,47.82,Summer
20-05-2022,S005,P0019,Electronics,North,271,216,150,176.76,489.1,128.96,Cloudy,0,509.53,Spring
19-07-2023,S003,P0007,Groceries,East,229,82,10,73.45,3.98,0.18,Sunny,0,3.75,Summer
19-03-2023,S002,P0003,Toys,South,108,47,100,49.8,27.79,0.94,Rainy,0,29.73,Spring
17-11-2023,S005,P0012,Clothing,North,198,30,106,29.08,85.47,22.25,Sunny,0,80.3,Autumn
09-09-2023,S005,P0015,Clothing,North,377,290,87,314.72,57.73,10.38,Rainy,0,54.83,Autumn
14-10-2023,S002,P0019,Electronics,South,360,182,66,153.87,482.96,101.44,Snowy,0,446.98,Autumn
06-01-2023,S005,P0003,Toys,North,58,49,111,44.72,27.55,3.19,Rainy,1,28.76,Winter
24-04-2022,S004,P0011,Furniture,West,437,5,123,5.32,121.41,36.12,Cloudy,0,118.35,Spring
11-07-2022,S003,P0014,Electronics,East,189,7,139,6.95,193.38,29.45,Rainy,0,206.34,Summer
04-06-2023,S004,P0008,Electronics,West,99,38,112,40.7,293.89,75.35,Rainy,0,308.03,Summer
15-12-2022,S004,P0016,Furniture,West,306,256,32,300.35,242.34,10.01,Sunny,0,253.87,Winter
31-07-2022,S001,P0002,Toys,North,78,32,55,38.06,62.58,5.67,Rainy,0,59.37,Summer
10-11-2022,S001,P0019,Electronics,North,167,119,76,129.77,494.11,39.16,Cloudy,0,460.31,Autumn
26-06-2022,S003,P0019,Electronics,East,326,292,44,340.62,509.11,117.13,Snowy,0,541.78,Summer
29-06-2023,S002,P0017,Toys,South,298,25,83,26.3,19.17,2.53,Cloudy,1,18.08,Summer
02-05-2023,S003,P0002,Toys,East,60,16,63,13.57,65.06,15.89,Rainy,1,67.64,Spring
26-10-2022,S001,P0016,Furniture,North,91,69,13,67.37,261.44,64.44,Sunny,0,260.99,Autumn
18-02-2022,S002,P0011,Furniture,South,377,165,107,187.06,122.51,0.81,Sunny,0,114.12,Winter
13-02-2022,S004,P0020,Clothing,West,327,317,15,257.5,69.86,8.43,Cloudy,0,67.89,Winter
19-08-2023,S002,P0009,Groceries,South,344,46,19,44.56,15.26,0.63,Rainy,1,14.77,Summer
27-11-2023,S004,P0012,Clothing,West,385,184,60,199.24,92.47,10.24,Sunny,0,94.76,Autumn
26-05-2022,S001,P0015,Clothing,North,356,165,43,192.15,52.4,1.96,Snowy,0,48.36,Spring
28-05-2023,S002,P0009,Groceries,South,388,92,139,104.71,14.39,1.04,Snowy,0,15.47,Spring
20-10-2022,S001,P0004,Clothing,North,206,69,90,60.03,32.71,6.19,Snowy,1,33.35,Autumn
17-06-2023,S005,P0011,Furniture,North,143,125,80,109.77,123.09,34.5,Sunny,1,125.78,Summer
17-05-2023,S005,P0018,Groceries,North,110,86,11,79.19,8.2,2.35,Rainy,0,7.46,Spring
18-02-2022,S004,P0013,Toys,West,61,17,15,14.88,25.91,5.9,Sunny,0,23.61,Winter
17-05-2023,S001,P0013,Toys,North,367,95,13,112.79,24.03,1.99,Snowy,0,21.67,Spring
02-05-2022,S005,P0002,Toys,North,453,75,76,73.16,64.52,8.53,Rainy,0,62.91,Spring
23-01-2022,S005,P0003,Toys,North,483,181,88,145.03,27.8,1.81,Sunny,1,30.12,Winter
06-08-2023,S002,P0008,Electronics,South,322,188,67,188.3,294.36,24.86,Snowy,0,271.29,Summer
15-06-2022,S003,P0016,Furniture,East,382,9,101,9.68,242.26,71.1,Sunny,0,224.71,Summer
22-05-2022,S005,P0015,Clothing,North,384,268,130,261.66,56.53,14.61,Cloudy,0,51.64,Spring
25-12-2022,S003,P0014,Electronics,East,148,146,100,174.22,203.44,23.43,Rainy,0,188.59,Winter
10-11-2023,S003,P0002,Toys,East,213,161,61,180.43,64.88,19.04,Snowy,0,61.84,Autumn
04-06-2023,S004,P0020,Clothing,West,498,465,18,471.56,72.82,0.94,Snowy,0,67.19,Summer
02-10-2022,S001,P0001,Groceries,North,404,133,148,142.05,34.78,7.94,Snowy,0,35.31,Autumn
14-08-2023,S002,P0015,Clothing,South,219,133,53,142.36,55.69,12.59,Snowy,0,60.8,Summer
15-11-2023,S004,P0001,Groceries,West,320,193,96,176.73,33.86,5.96,Snowy,0,35.29,Autumn
22-01-2022,S004,P0002,Toys,West,107,20,130,21.6,65.83,8.67,Rainy,0,66.16,Winter
30-11-2023,S001,P0018,Groceries,North,87,12,102,11.35,8.18,1.36,Rainy,0,8.73,Autumn
26-06-2023,S002,P0019,Electronics,South,498,29,79,30.2,499.21,22.02,Snowy,0,542.8,Summer
20-06-2023,S001,P0010,Clothing,North,90,13,150,15.29,44.88,4.45,Rainy,0,42.45,Summer
06-10-2023,S004,P0020,Clothing,West,336,116,61,114.21,68.86,11.95,Sunny,0,67.28,Autumn
06-05-2023,S003,P0020,Clothing,East,180,101,147,94.56,74.82,11.47,Cloudy,0,70.66,Spring
19-10-2023,S001,P0018,Groceries,North,179,170,49,140.11,8.09,2.14,Cloudy,0,7.95,Autumn
25-01-2022,S001,P0011,Furniture,North,65,45,126,53.82,121.23,31.35,Sunny,0,123.12,Winter
10-07-2023,S003,P0009,Groceries,East,241,135,77,154.2,14.67,1.94,Sunny,1,13.94,Summer
27-01-2022,S004,P0003,Toys,West,151,61,19,51.77,28.86,4.91,Rainy,0,28.76,Winter
29-10-2022,S001,P0015,Clothing,North,312,137,125,153.4,55.21,2.78,Cloudy,0,60.59,Autumn
10-01-2022,S005,P0020,Clothing,North,307,52,31,47.28,68.63,7.13,Rainy,0,62.17,Winter
12-10-2022,S001,P0018,Groceries,North,145,66,62,59.43,8.81,0.17,Snowy,0,9.06,Autumn
24-05-2023,S005,P0001,Groceries,North,89,77,76,68.67,32.79,6.47,Cloudy,0,32.92,Spring
14-02-2022,S004,P0017,Toys,West,296,88,12,88.77,20.55,5.65,Rainy,1,20.35,Winter
15-06-2023,S003,P0005,Electronics,East,269,34,39,33.97,74.07,3.21,Rainy,0,73.65,Summer
05-03-2022,S004,P0015,Clothing,West,472,227,31,233.26,55.59,0.38,Sunny,0,57.1,Spring
05-02-2023,S002,P0018,Groceries,South,376,40,115,35.11,8.59,0.42,Cloudy,0,7.94,Winter
30-11-2023,S005,P0020,Clothing,North,289,74,49,82.36,75.28,15.1,Sunny,0,76.79,Autumn
01-01-2022,S001,P0003,Toys,North,227,173,19,172.01,28.43,7.82,Rainy,0,29.21,Winter
04-09-2022,S004,P0007,Groceries,West,67,11,126,9.36,3.98,0.31,Cloudy,0,4.2,Autumn
19-12-2023,S001,P0002,Toys,North,330,142,143,141.35,62.84,13.01,Rainy,1,63.32,Winter
03-03-2023,S001,P0016,Furniture,North,421,104,143,84.73,239.71,42.05,Rainy,1,225.46,Spring
12-01-2023,S004,P0007,Groceries,West,289,71,47,81.05,3.97,0.7,Rainy,0,3.66,Winter
12-04-2022,S003,P0017,Toys,East,315,185,3,203.1,20.99,0.78,Rainy,0,20.3,Spring
16-12-2022,S005,P0016,Furniture,North,132,66,116,78.58,240.72,13.24,Snowy,0,225.1,Winter
13-06-2022,S001,P0016,Furniture,North,109,32,43,32.89,260.94,18.07,Rainy,1,282.31,Summer
29-10-2022,S004,P0016,Furniture,West,127,19,74,18.02,252.08,65.62,Snowy,0,249.64,Autumn
22-11-2022,S005,P0011,Furniture,North,466,183,44,181.49,121.56,15.78,Snowy,1,130.85,Autumn
02-02-2023,S004,P0015,Clothing,West,203,170,25,149.7,56.45,6.48,Sunny,0,59.59,Winter
31-03-2022,S003,P0013,Toys,East,324,118,111,112.41,25.1,4.61,Cloudy,0,26.04,Spring
09-12-2022,S003,P0013,Toys,East,278,132,84,124.59,25.22,6.91,Snowy,0,23.44,Winter
26-09-2022,S003,P0004,Clothing,East,106,71,61,70.74,34.29,2.46,Sunny,0,36.32,Autumn
20-07-2022,S004,P0003,Toys,West,237,93,91,94.86,27.17,7.73,Sunny,0,28.47,Summer
08-09-2022,S004,P0020,Clothing,West,319,243,43,224.17,68.69,9.98,Rainy,0,63.36,Autumn
27-12-2022,S005,P0016,Furniture,North,255,18,93,16.4,259.06,38.3,Rainy,0,265.1,Winter
09-05-2023,S001,P0001,Groceries,North,198,96,44,105.36,32.26,4.4,Sunny,0,34.31,Spring
26-12-2022,S002,P0007,Groceries,South,140,122,109,130.24,3.92,0.36,Rainy,0,4.09,Winter
06-06-2022,S005,P0006,Furniture,North,429,246,147,252.3,171.68,44.3,Cloudy,0,156.44,Summer
15-02-2022,S002,P0002,Toys,South,372,199,71,226.72,65.63,11.77,Rainy,0,66.64,Winter
24-12-2023,S003,P0013,Toys,East,84,74,80,74.02,24.75,5.57,Cloudy,0,22.65,Winter
21-09-2022,S003,P0004,Clothing,East,127,88,111,98.89,33.7,8.76,Rainy,0,33.75,Autumn
27-12-2023,S004,P0017,Toys,West,72,24,116,24.31,19.76,5.04,Sunny,1,17.91,Winter
26-05-2022,S003,P0019,Electronics,East,226,216,54,199.11,505.46,96.78,Sunny,0,554.57,Spring
15-06-2022,S002,P0020,Clothing,South,202,30,12,33.92,74.99,8.73,Snowy,1,70.9,Summer
05-06-2022,S005,P0005,Electronics,North,283,266,4,265.4,76.66,21.15,Cloudy,0,69.31,Summer
28-08-2023,S003,P0003,Toys,East,403,104,78,88.09,27.39,3.6,Snowy,0,25.57,Summer
